algorithm,machine,size,variant,metric,value
avx2,zen4,16385,boringssl-avx2,core_cycles_per_byte,1.08979181
avx2,zen4,16385,boringssl-avx2,instructions_per_byte,3.21983933
avx2,zen4,16385,boringssl-avx2,tsc_ticks_per_byte,1.02396907
avx2,zen4,16385,intel-avx2,core_cycles_per_byte,1.09670146
avx2,zen4,16385,intel-avx2,instructions_per_byte,2.93311417
avx2,zen4,16385,intel-avx2,tsc_ticks_per_byte,0.94908640
avx2,zen4,32768,ours-avx2,core_cycles_per_byte,0.96915615
avx2,zen4,32768,ours-avx2,instructions_per_byte,4.69076827
avx2,zen4,32768,ours-avx2,tsc_ticks_per_byte,0.79417211
avx2,zen4,32768,openssl-avx2,core_cycles_per_byte,1.05919376
avx2,zen4,32768,openssl-avx2,instructions_per_byte,3.12295869
avx2,zen4,32768,openssl-avx2,tsc_ticks_per_byte,0.93736392
avx2,zen4,32768,boringssl-avx2,core_cycles_per_byte,1.06129897
avx2,zen4,32768,boringssl-avx2,instructions_per_byte,3.12234828
avx2,zen4,32768,boringssl-avx2,tsc_ticks_per_byte,0.89978796
avx2,zen4,32768,intel-avx2,core_cycles_per_byte,1.07480228
avx2,zen4,32768,intel-avx2,instructions_per_byte,2.90182835
avx2,zen4,32768,intel-avx2,tsc_ticks_per_byte,0.89195001
avx2,zen4,40960,ours-avx2,core_cycles_per_byte,0.99487618
avx2,zen4,40960,ours-avx2,instructions_per_byte,4.70141891
avx2,zen4,40960,ours-avx2,tsc_ticks_per_byte,0.78949289
avx2,zen4,40960,openssl-avx2,core_cycles_per_byte,1.05416354
avx2,zen4,40960,openssl-avx2,instructions_per_byte,3.12258626
avx2,zen4,40960,openssl-avx2,tsc_ticks_per_byte,0.83975820
avx2,zen4,40960,boringssl-avx2,core_cycles_per_byte,1.05574353
avx2,zen4,40960,boringssl-avx2,instructions_per_byte,3.12209830
avx2,zen4,40960,boringssl-avx2,tsc_ticks_per_byte,1.00970237
avx2,zen4,40960,intel-avx2,core_cycles_per_byte,1.06986703
avx2,zen4,40960,intel-avx2,instructions_per_byte,2.90115065
avx2,zen4,40960,intel-avx2,tsc_ticks_per_byte,0.84786539
avx2,zen4,49152,ours-avx2,core_cycles_per_byte,0.98310320
avx2,zen4,49152,ours-avx2,instructions_per_byte,4.71686227
avx2,zen4,49152,ours-avx2,tsc_ticks_per_byte,0.84601576
avx2,zen4,49152,openssl-avx2,core_cycles_per_byte,1.05595110
avx2,zen4,49152,openssl-avx2,instructions_per_byte,3.12233957
avx2,zen4,49152,openssl-avx2,tsc_ticks_per_byte,1.02583231
avx2,zen4,49152,boringssl-avx2,core_cycles_per_byte,1.05553707
avx2,zen4,49152,boringssl-avx2,instructions_per_byte,3.12193145
avx2,zen4,49152,boringssl-avx2,tsc_ticks_per_byte,0.95385808
avx2,zen4,49152,intel-avx2,core_cycles_per_byte,1.07287490
avx2,zen4,49152,intel-avx2,instructions_per_byte,2.90070087
avx2,zen4,49152,intel-avx2,tsc_ticks_per_byte,0.94233395
avx2,zen4,57344,ours-avx2,core_cycles_per_byte,0.96805657
avx2,zen4,57344,ours-avx2,instructions_per_byte,4.70105335
avx2,zen4,57344,ours-avx2,tsc_ticks_per_byte,0.83836263
avx2,zen4,57344,openssl-avx2,core_cycles_per_byte,1.05330362
avx2,zen4,57344,openssl-avx2,instructions_per_byte,3.12216183
avx2,zen4,57344,openssl-avx2,tsc_ticks_per_byte,0.88505066
avx2,zen4,57344,boringssl-avx2,core_cycles_per_byte,1.05441155
avx2,zen4,57344,boringssl-avx2,instructions_per_byte,3.12181246
avx2,zen4,57344,boringssl-avx2,tsc_ticks_per_byte,0.87817138
avx2,zen4,57344,intel-avx2,core_cycles_per_byte,1.07281627
avx2,zen4,57344,intel-avx2,instructions_per_byte,2.90037715
avx2,zen4,57344,intel-avx2,tsc_ticks_per_byte,0.92728580
avx2,zen4,65536,ours-avx2,core_cycles_per_byte,0.98229235
avx2,zen4,65536,ours-avx2,instructions_per_byte,4.68919700
avx2,zen4,65536,ours-avx2,tsc_ticks_per_byte,0.75918162
avx2,zen4,65536,openssl-avx2,core_cycles_per_byte,1.05227789
avx2,zen4,65536,openssl-avx2,instructions_per_byte,3.12202826
avx2,zen4,65536,openssl-avx2,tsc_ticks_per_byte,0.94650650
avx2,zen4,65536,boringssl-avx2,core_cycles_per_byte,1.05123901
avx2,zen4,65536,boringssl-avx2,instructions_per_byte,3.12172246
avx2,zen4,65536,boringssl-avx2,tsc_ticks_per_byte,0.84315223
avx2,zen4,65536,intel-avx2,core_cycles_per_byte,1.07242122
avx2,zen4,65536,intel-avx2,instructions_per_byte,2.90013495
avx2,zen4,65536,intel-avx2,tsc_ticks_per_byte,0.94471264
avx512,zen4,1200,ours-avx512,core_cycles_per_byte,1.22020954
avx512,zen4,1200,ours-avx512,instructions_per_byte,2.19083765
avx512,zen4,1200,ours-avx512,tsc_ticks_per_byte,1.11942833
avx512,zen4,1200,openssl-avx512,core_cycles_per_byte,1.23910712
avx512,zen4,1200,openssl-avx512,instructions_per_byte,2.17167039
avx512,zen4,1200,openssl-avx512,tsc_ticks_per_byte,1.02165826
avx512,zen4,1200,intel-avx512,core_cycles_per_byte,0.89934205
avx512,zen4,1200,intel-avx512,instructions_per_byte,1.29916941
avx512,zen4,1200,intel-avx512,tsc_ticks_per_byte,0.70732339
avx512,zen4,1220,ours-avx512,core_cycles_per_byte,1.14312212
avx512,zen4,1220,ours-avx512,instructions_per_byte,1.90820116
avx512,zen4,1220,ours-avx512,tsc_ticks_per_byte,1.02057206
avx512,zen4,1220,openssl-avx512,core_cycles_per_byte,1.15764948
avx512,zen4,1220,openssl-avx512,instructions_per_byte,1.88934817
avx512,zen4,1220,openssl-avx512,tsc_ticks_per_byte,1.08342434
avx512,zen4,1220,intel-avx512,core_cycles_per_byte,0.88331732
avx512,zen4,1220,intel-avx512,instructions_per_byte,1.27623305
avx512,zen4,1220,intel-avx512,tsc_ticks_per_byte,0.70440238
avx512,zen4,1240,ours-avx512,core_cycles_per_byte,1.13195778
avx512,zen4,1240,ours-avx512,instructions_per_byte,1.99032648
avx512,zen4,1240,ours-avx512,tsc_ticks_per_byte,0.95828642
avx512,zen4,1240,openssl-avx512,core_cycles_per_byte,1.15005999
avx512,zen4,1240,openssl-avx512,instructions_per_byte,1.97177977
avx512,zen4,1240,openssl-avx512,tsc_ticks_per_byte,0.95147450
avx512,zen4,1240,intel-avx512,core_cycles_per_byte,0.86936101
avx512,zen4,1240,intel-avx512,instructions_per_byte,1.25564901
avx512,zen4,1240,intel-avx512,tsc_ticks_per_byte,0.79045151
avx512,zen4,1260,ours-avx512,core_cycles_per_byte,1.16171647
avx512,zen4,1260,ours-avx512,instructions_per_byte,2.06984544
avx512,zen4,1260,ours-avx512,tsc_ticks_per_byte,1.05394966
avx512,zen4,1260,openssl-avx512,core_cycles_per_byte,1.17829015
avx512,zen4,1260,openssl-avx512,instructions_per_byte,2.05159216
avx512,zen4,1260,openssl-avx512,tsc_ticks_per_byte,1.00670702
avx512,zen4,1260,intel-avx512,core_cycles_per_byte,0.84633666
avx512,zen4,1260,intel-avx512,instructions_per_byte,1.23571727
avx512,zen4,1260,intel-avx512,tsc_ticks_per_byte,0.73687755
avx512,zen4,1280,ours-avx512,core_cycles_per_byte,1.08653269
avx512,zen4,1280,ours-avx512,instructions_per_byte,1.79531733
avx512,zen4,1280,ours-avx512,tsc_ticks_per_byte,1.02585635
avx512,zen4,1280,openssl-avx512,core_cycles_per_byte,1.09740284
avx512,zen4,1280,openssl-avx512,instructions_per_byte,1.77734822
avx512,zen4,1280,openssl-avx512,tsc_ticks_per_byte,1.05371033
avx512,zen4,1280,intel-avx512,core_cycles_per_byte,0.83830691
avx512,zen4,1280,intel-avx512,instructions_per_byte,1.21640917
avx512,zen4,1280,intel-avx512,tsc_ticks_per_byte,0.66508879
avx512,zen4,1300,ours-avx512,core_cycles_per_byte,1.07198389
avx512,zen4,1300,ours-avx512,instructions_per_byte,1.88231198
avx512,zen4,1300,ours-avx512,tsc_ticks_per_byte,0.92045270
avx512,zen4,1300,openssl-avx512,core_cycles_per_byte,1.09255541
avx512,zen4,1300,openssl-avx512,instructions_per_byte,1.86461974
avx512,zen4,1300,openssl-avx512,tsc_ticks_per_byte,0.97462662
avx512,zen4,1300,intel-avx512,core_cycles_per_byte,0.94656986
avx512,zen4,1300,intel-avx512,instructions_per_byte,1.45154320
avx512,zen4,1300,intel-avx512,tsc_ticks_per_byte,0.87696385
avx512,zen4,1330,ours-avx512,core_cycles_per_byte,1.09901026
avx512,zen4,1330,ours-avx512,instructions_per_byte,1.99774818
avx512,zen4,1330,ours-avx512,tsc_ticks_per_byte,0.87689982
avx512,zen4,1330,openssl-avx512,core_cycles_per_byte,1.11278860
avx512,zen4,1330,openssl-avx512,instructions_per_byte,1.98045575
avx512,zen4,1330,openssl-avx512,tsc_ticks_per_byte,1.04781309
avx512,zen4,1330,intel-avx512,core_cycles_per_byte,0.91809170
avx512,zen4,1330,intel-avx512,instructions_per_byte,1.41880048
avx512,zen4,1330,intel-avx512,tsc_ticks_per_byte,0.83831797
avx512,zen4,1350,ours-avx512,core_cycles_per_byte,1.02931757
avx512,zen4,1350,ours-avx512,instructions_per_byte,1.74519174
avx512,zen4,1350,ours-avx512,tsc_ticks_per_byte,1.01396413
avx512,zen4,1350,openssl-avx512,core_cycles_per_byte,1.03628935
avx512,zen4,1350,openssl-avx512,instructions_per_byte,1.72815375
avx512,zen4,1350,openssl-avx512,tsc_ticks_per_byte,0.95409368
avx512,zen4,1350,intel-avx512,core_cycles_per_byte,0.90741510
avx512,zen4,1350,intel-avx512,instructions_per_byte,1.39852177
avx512,zen4,1350,intel-avx512,tsc_ticks_per_byte,0.78137357
avx512,zen4,1360,ours-avx512,core_cycles_per_byte,1.02569908
avx512,zen4,1360,ours-avx512,instructions_per_byte,1.78382818
avx512,zen4,1360,ours-avx512,tsc_ticks_per_byte,0.93028081
avx512,zen4,1360,openssl-avx512,core_cycles_per_byte,1.03920120
avx512,zen4,1360,openssl-avx512,instructions_per_byte,1.76691555
avx512,zen4,1360,openssl-avx512,tsc_ticks_per_byte,0.92164319
avx512,zen4,1360,intel-avx512,core_cycles_per_byte,0.89803704
avx512,zen4,1360,intel-avx512,instructions_per_byte,1.38823857
avx512,zen4,1360,intel-avx512,tsc_ticks_per_byte,0.86171440
avx512,zen4,1370,ours-avx512,core_cycles_per_byte,1.02033329
avx512,zen4,1370,ours-avx512,instructions_per_byte,1.82190228
avx512,zen4,1370,ours-avx512,tsc_ticks_per_byte,0.83056526
avx512,zen4,1370,openssl-avx512,core_cycles_per_byte,1.03333453
avx512,zen4,1370,openssl-avx512,instructions_per_byte,1.80511289
avx512,zen4,1370,openssl-avx512,tsc_ticks_per_byte,0.88482227
avx512,zen4,1370,intel-avx512,core_cycles_per_byte,0.89249613
avx512,zen4,1370,intel-avx512,instructions_per_byte,1.37810586
avx512,zen4,1370,intel-avx512,tsc_ticks_per_byte,0.83798768
avx512,zen4,1380,ours-avx512,core_cycles_per_byte,1.04322180
avx512,zen4,1380,ours-avx512,instructions_per_byte,1.85942467
avx512,zen4,1380,ours-avx512,tsc_ticks_per_byte,1.00315170
avx512,zen4,1380,openssl-avx512,core_cycles_per_byte,1.06186139
avx512,zen4,1380,openssl-avx512,instructions_per_byte,1.84275797
avx512,zen4,1380,openssl-avx512,tsc_ticks_per_byte,1.02733679
avx512,zen4,1380,intel-avx512,core_cycles_per_byte,0.88560238
avx512,zen4,1380,intel-avx512,instructions_per_byte,1.36811982
avx512,zen4,1380,intel-avx512,tsc_ticks_per_byte,0.81721701
avx512,zen4,1390,ours-avx512,core_cycles_per_byte,1.05527802
avx512,zen4,1390,ours-avx512,instructions_per_byte,1.89640693
avx512,zen4,1390,ours-avx512,tsc_ticks_per_byte,0.92920987
avx512,zen4,1390,openssl-avx512,core_cycles_per_byte,1.06904338
avx512,zen4,1390,openssl-avx512,instructions_per_byte,1.87986214
avx512,zen4,1390,openssl-avx512,tsc_ticks_per_byte,1.05004058
avx512,zen4,1390,intel-avx512,core_cycles_per_byte,0.87706631
avx512,zen4,1390,intel-avx512,instructions_per_byte,1.35827699
avx512,zen4,1390,intel-avx512,tsc_ticks_per_byte,0.85330775
avx512,zen4,1400,ours-avx512,core_cycles_per_byte,1.05690399
avx512,zen4,1400,ours-avx512,instructions_per_byte,1.93285991
avx512,zen4,1400,ours-avx512,tsc_ticks_per_byte,0.83773433
avx512,zen4,1400,openssl-avx512,core_cycles_per_byte,1.07070561
avx512,zen4,1400,openssl-avx512,instructions_per_byte,1.91643182
avx512,zen4,1400,openssl-avx512,tsc_ticks_per_byte,0.96635344
avx512,zen4,1400,intel-avx512,core_cycles_per_byte,0.87764572
avx512,zen4,1400,intel-avx512,instructions_per_byte,1.34857498
avx512,zen4,1400,intel-avx512,tsc_ticks_per_byte,0.76691057
avx512,zen4,1410,ours-avx512,core_cycles_per_byte,0.98671172
avx512,zen4,1410,ours-avx512,instructions_per_byte,1.65603174
avx512,zen4,1410,ours-avx512,tsc_ticks_per_byte,0.89033226
avx512,zen4,1410,openssl-avx512,core_cycles_per_byte,0.99951126
avx512,zen4,1410,openssl-avx512,instructions_per_byte,1.63971953
avx512,zen4,1410,openssl-avx512,tsc_ticks_per_byte,0.81575304
avx512,zen4,1410,intel-avx512,core_cycles_per_byte,0.86887035
avx512,zen4,1410,intel-avx512,instructions_per_byte,1.34184814
avx512,zen4,1410,intel-avx512,tsc_ticks_per_byte,0.74154076
avx512,zen4,1420,ours-avx512,core_cycles_per_byte,0.98468920
avx512,zen4,1420,ours-avx512,instructions_per_byte,1.69366561
avx512,zen4,1420,ours-avx512,tsc_ticks_per_byte,0.89617366
avx512,zen4,1420,openssl-avx512,core_cycles_per_byte,0.98867160
avx512,zen4,1420,openssl-avx512,instructions_per_byte,1.67746801
avx512,zen4,1420,openssl-avx512,tsc_ticks_per_byte,0.79067164
avx512,zen4,1420,intel-avx512,core_cycles_per_byte,0.85914271
avx512,zen4,1420,intel-avx512,instructions_per_byte,1.33239717
avx512,zen4,1420,intel-avx512,tsc_ticks_per_byte,0.69524802
avx512,zen4,4096,ours-avx512,core_cycles_per_byte,0.62456238
avx512,zen4,4096,ours-avx512,instructions_per_byte,1.09350914
avx512,zen4,4096,ours-avx512,tsc_ticks_per_byte,0.59926182
avx512,zen4,4096,openssl-avx512,core_cycles_per_byte,0.69155106
avx512,zen4,4096,openssl-avx512,instructions_per_byte,1.10498363
avx512,zen4,4096,openssl-avx512,tsc_ticks_per_byte,0.55263501
avx512,zen4,4096,intel-avx512,core_cycles_per_byte,0.67303967
avx512,zen4,4096,intel-avx512,instructions_per_byte,1.09350929
avx512,zen4,4096,intel-avx512,tsc_ticks_per_byte,0.63938248
avx512,zen4,4115,ours-avx512,core_cycles_per_byte,0.71152266
avx512,zen4,4115,ours-avx512,instructions_per_byte,1.20875191
avx512,zen4,4115,ours-avx512,tsc_ticks_per_byte,0.60184778
avx512,zen4,4115,openssl-avx512,core_cycles_per_byte,0.85577887
avx512,zen4,4115,openssl-avx512,instructions_per_byte,1.39781619
avx512,zen4,4115,openssl-avx512,tsc_ticks_per_byte,0.70355421
avx512,zen4,4115,intel-avx512,core_cycles_per_byte,0.75745776
avx512,zen4,4115,intel-avx512,instructions_per_byte,1.17667334
avx512,zen4,4115,intel-avx512,tsc_ticks_per_byte,0.59756122
avx512,zen4,4134,ours-avx512,core_cycles_per_byte,0.72868629
avx512,zen4,4134,ours-avx512,instructions_per_byte,1.23536866
avx512,zen4,4134,ours-avx512,tsc_ticks_per_byte,0.64947223
avx512,zen4,4134,openssl-avx512,core_cycles_per_byte,0.86267985
avx512,zen4,4134,openssl-avx512,instructions_per_byte,1.42356417
avx512,zen4,4134,openssl-avx512,tsc_ticks_per_byte,0.73966456
avx512,zen4,4134,intel-avx512,core_cycles_per_byte,0.75639440
avx512,zen4,4134,intel-avx512,instructions_per_byte,1.17126526
avx512,zen4,4134,intel-avx512,tsc_ticks_per_byte,0.60214487
avx512,zen4,4153,ours-avx512,core_cycles_per_byte,0.73379227
avx512,zen4,4153,ours-avx512,instructions_per_byte,1.26174151
avx512,zen4,4153,ours-avx512,tsc_ticks_per_byte,0.62433571
avx512,zen4,4153,openssl-avx512,core_cycles_per_byte,0.86420532
avx512,zen4,4153,openssl-avx512,instructions_per_byte,1.44907582
avx512,zen4,4153,openssl-avx512,tsc_ticks_per_byte,0.70586584
avx512,zen4,4153,intel-avx512,core_cycles_per_byte,0.75163897
avx512,zen4,4153,intel-avx512,instructions_per_byte,1.16590738
avx512,zen4,4153,intel-avx512,tsc_ticks_per_byte,0.61974315
avx512,zen4,4172,ours-avx512,core_cycles_per_byte,0.70521499
avx512,zen4,4172,ours-avx512,instructions_per_byte,1.18432761
avx512,zen4,4172,ours-avx512,tsc_ticks_per_byte,0.68875800
avx512,zen4,4172,openssl-avx512,core_cycles_per_byte,0.84599981
avx512,zen4,4172,openssl-avx512,instructions_per_byte,1.36865111
avx512,zen4,4172,openssl-avx512,tsc_ticks_per_byte,0.78536622
avx512,zen4,4172,intel-avx512,core_cycles_per_byte,0.75232516
avx512,zen4,4172,intel-avx512,instructions_per_byte,1.16107675
avx512,zen4,4172,intel-avx512,tsc_ticks_per_byte,0.69872032
avx512,zen4,4191,ours-avx512,core_cycles_per_byte,0.70679930
avx512,zen4,4191,ours-avx512,instructions_per_byte,1.21069249
avx512,zen4,4191,ours-avx512,tsc_ticks_per_byte,0.58511795
avx512,zen4,4191,openssl-avx512,core_cycles_per_byte,0.84059987
avx512,zen4,4191,openssl-avx512,instructions_per_byte,1.39418101
avx512,zen4,4191,openssl-avx512,tsc_ticks_per_byte,0.71244169
avx512,zen4,4191,intel-avx512,core_cycles_per_byte,0.74494892
avx512,zen4,4191,intel-avx512,instructions_per_byte,1.15581320
avx512,zen4,4191,intel-avx512,tsc_ticks_per_byte,0.62094899
avx512,zen4,4210,ours-avx512,core_cycles_per_byte,0.72200958
avx512,zen4,4210,ours-avx512,instructions_per_byte,1.23682190
avx512,zen4,4210,ours-avx512,tsc_ticks_per_byte,0.61458081
avx512,zen4,4210,openssl-avx512,core_cycles_per_byte,0.85175537
avx512,zen4,4210,openssl-avx512,instructions_per_byte,1.41948161
avx512,zen4,4210,openssl-avx512,tsc_ticks_per_byte,0.74505423
avx512,zen4,4210,intel-avx512,core_cycles_per_byte,0.74314454
avx512,zen4,4210,intel-avx512,instructions_per_byte,1.15059761
avx512,zen4,4210,intel-avx512,tsc_ticks_per_byte,0.66291986
avx512,zen4,4229,ours-avx512,core_cycles_per_byte,0.70394842
avx512,zen4,4229,ours-avx512,instructions_per_byte,1.16198005
avx512,zen4,4229,ours-avx512,tsc_ticks_per_byte,0.56829520
avx512,zen4,4229,openssl-avx512,core_cycles_per_byte,0.83155601
avx512,zen4,4229,openssl-avx512,instructions_per_byte,1.34027276
avx512,zen4,4229,openssl-avx512,tsc_ticks_per_byte,0.77158507
avx512,zen4,4229,intel-avx512,core_cycles_per_byte,0.74478875
avx512,zen4,4229,intel-avx512,instructions_per_byte,1.14613655
avx512,zen4,4229,intel-avx512,tsc_ticks_per_byte,0.68691069
avx512,zen4,8900,ours-avx512,core_cycles_per_byte,0.65500888
avx512,zen4,8900,ours-avx512,instructions_per_byte,1.14123989
avx512,zen4,8900,ours-avx512,tsc_ticks_per_byte,0.64700796
avx512,zen4,8900,openssl-avx512,core_cycles_per_byte,0.71367177
avx512,zen4,8900,openssl-avx512,instructions_per_byte,1.14696939
avx512,zen4,8900,openssl-avx512,tsc_ticks_per_byte,0.64977361
avx512,zen4,8900,intel-avx512,core_cycles_per_byte,0.69869553
avx512,zen4,8900,intel-avx512,instructions_per_byte,1.11989101
avx512,zen4,8900,intel-avx512,tsc_ticks_per_byte,0.65378845
avx512,zen4,8915,ours-avx512,core_cycles_per_byte,0.65754412
avx512,zen4,8915,ours-avx512,instructions_per_byte,1.15109670
avx512,zen4,8915,ours-avx512,tsc_ticks_per_byte,0.52888721
avx512,zen4,8915,openssl-avx512,core_cycles_per_byte,0.71091385
avx512,zen4,8915,openssl-avx512,instructions_per_byte,1.15681674
avx512,zen4,8915,openssl-avx512,tsc_ticks_per_byte,0.58295262
avx512,zen4,8915,intel-avx512,core_cycles_per_byte,0.69681754
avx512,zen4,8915,intel-avx512,instructions_per_byte,1.11800697
avx512,zen4,8915,intel-avx512,tsc_ticks_per_byte,0.63918834
avx512,zen4,8930,ours-avx512,core_cycles_per_byte,0.65814839
avx512,zen4,8930,ours-avx512,instructions_per_byte,1.16092132
avx512,zen4,8930,ours-avx512,tsc_ticks_per_byte,0.52574315
avx512,zen4,8930,openssl-avx512,core_cycles_per_byte,0.71407383
avx512,zen4,8930,openssl-avx512,instructions_per_byte,1.16663223
avx512,zen4,8930,openssl-avx512,tsc_ticks_per_byte,0.63596237
avx512,zen4,8930,intel-avx512,core_cycles_per_byte,0.69629896
avx512,zen4,8930,intel-avx512,instructions_per_byte,1.11612825
avx512,zen4,8930,intel-avx512,tsc_ticks_per_byte,0.55842767
avx512,zen4,8945,ours-avx512,core_cycles_per_byte,0.66097346
avx512,zen4,8945,ours-avx512,instructions_per_byte,1.17071237
avx512,zen4,8945,ours-avx512,tsc_ticks_per_byte,0.57573134
avx512,zen4,8945,openssl-avx512,core_cycles_per_byte,0.71787879
avx512,zen4,8945,openssl-avx512,instructions_per_byte,1.17641429
avx512,zen4,8945,openssl-avx512,tsc_ticks_per_byte,0.57747773
avx512,zen4,8945,intel-avx512,core_cycles_per_byte,0.69531631
avx512,zen4,8945,intel-avx512,instructions_per_byte,1.11425678
avx512,zen4,8945,intel-avx512,tsc_ticks_per_byte,0.61136240
avx512,zen4,8960,ours-avx512,core_cycles_per_byte,0.65054871
avx512,zen4,8960,ours-avx512,instructions_per_byte,1.13024810
avx512,zen4,8960,ours-avx512,tsc_ticks_per_byte,0.51578067
avx512,zen4,8960,openssl-avx512,core_cycles_per_byte,0.70805795
avx512,zen4,8960,openssl-avx512,instructions_per_byte,1.13594021
avx512,zen4,8960,openssl-avx512,tsc_ticks_per_byte,0.56524171
avx512,zen4,8960,intel-avx512,core_cycles_per_byte,0.69267185
avx512,zen4,8960,intel-avx512,instructions_per_byte,1.11239066
avx512,zen4,8960,intel-avx512,tsc_ticks_per_byte,0.58366160
avx512,zen4,8975,ours-avx512,core_cycles_per_byte,0.65066979
avx512,zen4,8975,ours-avx512,instructions_per_byte,1.14106079
avx512,zen4,8975,ours-avx512,tsc_ticks_per_byte,0.57531768
avx512,zen4,8975,openssl-avx512,core_cycles_per_byte,0.70595734
avx512,zen4,8975,openssl-avx512,instructions_per_byte,1.14674351
avx512,zen4,8975,openssl-avx512,tsc_ticks_per_byte,0.59009358
avx512,zen4,8975,intel-avx512,core_cycles_per_byte,0.69108710
avx512,zen4,8975,intel-avx512,instructions_per_byte,1.11120066
avx512,zen4,8975,intel-avx512,tsc_ticks_per_byte,0.55191411
avx512,zen4,8990,ours-avx512,core_cycles_per_byte,0.65973226
avx512,zen4,8990,ours-avx512,instructions_per_byte,1.15083700
avx512,zen4,8990,ours-avx512,tsc_ticks_per_byte,0.52431122
avx512,zen4,8990,openssl-avx512,core_cycles_per_byte,0.71359913
avx512,zen4,8990,openssl-avx512,instructions_per_byte,1.15651057
avx512,zen4,8990,openssl-avx512,tsc_ticks_per_byte,0.61951770
avx512,zen4,8990,intel-avx512,core_cycles_per_byte,0.68995216
avx512,zen4,8990,intel-avx512,instructions_per_byte,1.10934655
avx512,zen4,8990,intel-avx512,tsc_ticks_per_byte,0.56760203
avx512,zen4,9000,ours-avx512,core_cycles_per_byte,0.65745827
avx512,zen4,9000,ours-avx512,instructions_per_byte,1.15733748
avx512,zen4,9000,ours-avx512,tsc_ticks_per_byte,0.59649762
avx512,zen4,9000,openssl-avx512,core_cycles_per_byte,0.71413188
avx512,zen4,9000,openssl-avx512,instructions_per_byte,1.16300465
avx512,zen4,9000,openssl-avx512,tsc_ticks_per_byte,0.67875054
avx512,zen4,9000,intel-avx512,core_cycles_per_byte,0.68983840
avx512,zen4,9000,intel-avx512,instructions_per_byte,1.10811466
avx512,zen4,9000,intel-avx512,tsc_ticks_per_byte,0.59454393
avx512,zen4,16384,ours-avx512,core_cycles_per_byte,0.62339714
avx512,zen4,16384,ours-avx512,instructions_per_byte,1.08490327
avx512,zen4,16384,ours-avx512,tsc_ticks_per_byte,0.60634327
avx512,zen4,16384,openssl-avx512,core_cycles_per_byte,0.68769753
avx512,zen4,16384,openssl-avx512,instructions_per_byte,1.09729275
avx512,zen4,16384,openssl-avx512,tsc_ticks_per_byte,0.57776040
avx512,zen4,16384,intel-avx512,core_cycles_per_byte,0.67287210
avx512,zen4,16384,intel-avx512,instructions_per_byte,1.07611358
avx512,zen4,16384,intel-avx512,tsc_ticks_per_byte,0.58614081
avx512,zen4,16385,ours-avx512,core_cycles_per_byte,0.64592539
avx512,zen4,16385,ours-avx512,instructions_per_byte,1.10735760
avx512,zen4,16385,ours-avx512,tsc_ticks_per_byte,0.52519499
avx512,zen4,16385,openssl-avx512,core_cycles_per_byte,0.73176925
avx512,zen4,16385,openssl-avx512,instructions_per_byte,1.16436209
avx512,zen4,16385,openssl-avx512,tsc_ticks_per_byte,0.71670811
avx512,zen4,16385,intel-avx512,core_cycles_per_byte,0.69522919
avx512,zen4,16385,intel-avx512,instructions_per_byte,1.09820324
avx512,zen4,16385,intel-avx512,tsc_ticks_per_byte,0.58289501
avx512,zen4,32768,ours-avx512,core_cycles_per_byte,0.62718061
avx512,zen4,32768,ours-avx512,instructions_per_byte,1.08346951
avx512,zen4,32768,ours-avx512,tsc_ticks_per_byte,0.62523884
avx512,zen4,32768,openssl-avx512,core_cycles_per_byte,0.68628302
avx512,zen4,32768,openssl-avx512,instructions_per_byte,1.09601131
avx512,zen4,32768,openssl-avx512,tsc_ticks_per_byte,0.64548320
avx512,zen4,32768,intel-avx512,core_cycles_per_byte,0.67208135
avx512,zen4,32768,intel-avx512,instructions_per_byte,1.07321456
avx512,zen4,32768,intel-avx512,tsc_ticks_per_byte,0.57345241
avx512,zen4,40960,ours-avx512,core_cycles_per_byte,0.62627642
avx512,zen4,40960,ours-avx512,instructions_per_byte,1.08318154
avx512,zen4,40960,ours-avx512,tsc_ticks_per_byte,0.58360156
avx512,zen4,40960,openssl-avx512,core_cycles_per_byte,0.68539836
avx512,zen4,40960,openssl-avx512,instructions_per_byte,1.09575452
avx512,zen4,40960,openssl-avx512,tsc_ticks_per_byte,0.57490419
avx512,zen4,40960,intel-avx512,core_cycles_per_byte,0.67082809
avx512,zen4,40960,intel-avx512,instructions_per_byte,1.07263428
avx512,zen4,40960,intel-avx512,tsc_ticks_per_byte,0.54878490
avx512,zen4,49152,ours-avx512,core_cycles_per_byte,0.63016902
avx512,zen4,49152,ours-avx512,instructions_per_byte,1.08299144
avx512,zen4,49152,ours-avx512,tsc_ticks_per_byte,0.59059180
avx512,zen4,49152,openssl-avx512,core_cycles_per_byte,0.68575725
avx512,zen4,49152,openssl-avx512,instructions_per_byte,1.09558416
avx512,zen4,49152,openssl-avx512,tsc_ticks_per_byte,0.54424930
avx512,zen4,49152,intel-avx512,core_cycles_per_byte,0.67204844
avx512,zen4,49152,intel-avx512,instructions_per_byte,1.07224850
avx512,zen4,49152,intel-avx512,tsc_ticks_per_byte,0.55729584
avx512,zen4,57344,ours-avx512,core_cycles_per_byte,0.62561882
avx512,zen4,57344,ours-avx512,instructions_per_byte,1.08285367
avx512,zen4,57344,ours-avx512,tsc_ticks_per_byte,0.50179102
avx512,zen4,57344,openssl-avx512,core_cycles_per_byte,0.68592614
